date	region_code	confirmed_addition
2020-08-30	Uppsala	0
2020-08-29	Uppsala	6
2020-08-28	Uppsala	7
2020-08-27	Uppsala	6
2020-08-26	Uppsala	6
2020-08-25	Uppsala	10
2020-08-24	Uppsala	0
2020-08-23	Uppsala	1
2020-08-22	Uppsala	22
2020-08-21	Uppsala	7
2020-08-20	Uppsala	5
2020-08-19	Uppsala	15
2020-08-18	Uppsala	10
2020-08-17	Uppsala	4
2020-08-16	Uppsala	0
2020-08-15	Uppsala	9
2020-08-14	Uppsala	7
2020-08-13	Uppsala	12
2020-08-12	Uppsala	13
2020-08-11	Uppsala	6
2020-08-10	Uppsala	4
2020-08-09	Uppsala	0
2020-08-08	Uppsala	1
2020-08-07	Uppsala	20
2020-08-06	Uppsala	5
2020-08-05	Uppsala	8
2020-08-04	Uppsala	14
2020-08-03	Uppsala	5
2020-08-02	Uppsala	2
2020-08-01	Uppsala	0
2020-07-31	Uppsala	13
2020-07-30	Uppsala	8
2020-07-29	Uppsala	10
2020-07-28	Uppsala	6
2020-07-27	Uppsala	1
2020-07-26	Uppsala	2
2020-07-25	Uppsala	2
2020-07-24	Uppsala	2
2020-07-23	Uppsala	4
2020-07-22	Uppsala	7
2020-07-21	Uppsala	5
2020-07-20	Uppsala	0
2020-07-19	Uppsala	0
2020-07-18	Uppsala	2
2020-07-17	Uppsala	8
2020-07-16	Uppsala	16
2020-07-15	Uppsala	13
2020-07-14	Uppsala	19
2020-07-13	Uppsala	2
2020-07-12	Uppsala	1
2020-07-11	Uppsala	9
2020-07-10	Uppsala	15
2020-07-09	Uppsala	7
2020-07-08	Uppsala	16
2020-07-07	Uppsala	11
2020-07-06	Uppsala	2
2020-07-05	Uppsala	0
2020-07-04	Uppsala	18
2020-07-03	Uppsala	26
2020-07-02	Uppsala	22
2020-07-01	Uppsala	44
2020-06-30	Uppsala	68
2020-06-29	Uppsala	6
2020-06-28	Uppsala	15
2020-06-27	Uppsala	50
2020-06-26	Uppsala	52
2020-06-25	Uppsala	71
2020-06-24	Uppsala	92
2020-06-23	Uppsala	99
2020-06-22	Uppsala	21
2020-06-21	Uppsala	9
2020-06-20	Uppsala	60
2020-06-19	Uppsala	33
2020-06-18	Uppsala	84
2020-06-17	Uppsala	62
2020-06-16	Uppsala	56
2020-06-15	Uppsala	13
2020-06-14	Uppsala	5
2020-06-13	Uppsala	38
2020-06-12	Uppsala	46
2020-06-11	Uppsala	40
2020-06-10	Uppsala	44
2020-06-09	Uppsala	59
2020-06-08	Uppsala	15
2020-06-07	Uppsala	14
2020-06-06	Uppsala	57
2020-06-05	Uppsala	37
2020-06-04	Uppsala	58
2020-06-03	Uppsala	50
2020-06-02	Uppsala	62
2020-06-01	Uppsala	31
2020-05-31	Uppsala	14
2020-05-30	Uppsala	38
2020-05-29	Uppsala	41
2020-05-28	Uppsala	39
2020-05-27	Uppsala	35
2020-05-26	Uppsala	48
2020-05-25	Uppsala	30
2020-05-24	Uppsala	13
2020-05-23	Uppsala	19
2020-05-22	Uppsala	27
2020-05-21	Uppsala	17
2020-05-20	Uppsala	53
2020-05-19	Uppsala	35
2020-05-18	Uppsala	31
2020-05-17	Uppsala	6
2020-05-16	Uppsala	24
2020-05-15	Uppsala	37
2020-05-14	Uppsala	37
2020-05-13	Uppsala	27
2020-05-12	Uppsala	30
2020-05-11	Uppsala	19
2020-05-10	Uppsala	12
2020-05-09	Uppsala	41
2020-05-08	Uppsala	43
2020-05-07	Uppsala	42
2020-05-06	Uppsala	37
2020-05-05	Uppsala	52
2020-05-04	Uppsala	21
2020-05-03	Uppsala	11
2020-05-02	Uppsala	12
2020-05-01	Uppsala	13
2020-04-30	Uppsala	43
2020-04-29	Uppsala	22
2020-04-28	Uppsala	52
2020-04-27	Uppsala	35
2020-04-26	Uppsala	8
2020-04-25	Uppsala	12
2020-04-24	Uppsala	55
2020-04-23	Uppsala	41
2020-04-22	Uppsala	32
2020-04-21	Uppsala	32
2020-04-20	Uppsala	32
2020-04-19	Uppsala	17
2020-04-18	Uppsala	18
2020-04-17	Uppsala	44
2020-04-16	Uppsala	37
2020-04-15	Uppsala	32
2020-04-14	Uppsala	39
2020-04-13	Uppsala	13
2020-04-12	Uppsala	13
2020-04-11	Uppsala	15
2020-04-10	Uppsala	4
2020-04-09	Uppsala	29
2020-04-08	Uppsala	29
2020-04-07	Uppsala	37
2020-04-06	Uppsala	31
2020-04-05	Uppsala	9
2020-04-04	Uppsala	11
2020-04-03	Uppsala	38
2020-04-02	Uppsala	28
2020-04-01	Uppsala	25
2020-03-31	Uppsala	15
2020-03-30	Uppsala	21
2020-03-29	Uppsala	11
2020-03-28	Uppsala	7
2020-03-27	Uppsala	20
2020-03-26	Uppsala	12
2020-03-25	Uppsala	15
2020-03-24	Uppsala	11
2020-03-23	Uppsala	8
2020-03-22	Uppsala	5
2020-03-21	Uppsala	2
2020-03-20	Uppsala	1
2020-03-19	Uppsala	5
2020-03-18	Uppsala	17
2020-03-17	Uppsala	5
2020-03-16	Uppsala	2
2020-03-15	Uppsala	0
2020-03-14	Uppsala	4
2020-03-13	Uppsala	10
2020-03-12	Uppsala	11
2020-03-11	Uppsala	4
2020-03-10	Uppsala	4
2020-03-09	Uppsala	0
2020-03-08	Uppsala	1
2020-03-07	Uppsala	1
2020-03-06	Uppsala	1
2020-03-05	Uppsala	2
2020-03-04	Uppsala	0
2020-03-03	Uppsala	0
2020-03-02	Uppsala	0
2020-03-01	Uppsala	0
2020-02-29	Uppsala	0
2020-02-28	Uppsala	2
2020-02-27	Uppsala	0
2020-02-26	Uppsala	0
2020-02-25	Uppsala	0
2020-02-24	Uppsala	0
2020-02-23	Uppsala	0
2020-02-22	Uppsala	0
2020-02-21	Uppsala	0
2020-02-20	Uppsala	0
2020-02-19	Uppsala	0
2020-02-18	Uppsala	0
2020-02-17	Uppsala	0
2020-02-16	Uppsala	0
2020-02-15	Uppsala	0
2020-02-14	Uppsala	0
2020-02-13	Uppsala	0
2020-02-12	Uppsala	0
2020-02-11	Uppsala	0
2020-02-10	Uppsala	0
2020-02-09	Uppsala	0
2020-02-08	Uppsala	0
2020-02-07	Uppsala	0
2020-02-06	Uppsala	0
2020-02-05	Uppsala	0
2020-02-04	Uppsala	0
2021-02-18	Värmland	78
2021-02-17	Värmland	54
2021-02-16	Värmland	95
2021-02-15	Värmland	22
2021-02-14	Värmland	16
2021-02-13	Värmland	54
2021-02-12	Värmland	61
2021-02-11	Värmland	42
2021-02-10	Värmland	62
2021-02-09	Värmland	104
2021-02-08	Värmland	3
2021-02-07	Värmland	14
2021-02-06	Värmland	40
2021-02-05	Värmland	70
2021-02-04	Värmland	76
2021-02-03	Värmland	39
2021-02-02	Värmland	98
2021-02-01	Värmland	11
2021-01-31	Värmland	14
2021-01-30	Värmland	35
2021-01-29	Värmland	49
2021-01-28	Värmland	50
2021-01-27	Värmland	57
2021-01-26	Värmland	90
2021-01-25	Värmland	12
2021-01-24	Värmland	13
2021-01-23	Värmland	38
2021-01-22	Värmland	44
2021-01-21	Värmland	45
2021-01-20	Värmland	41
2021-01-19	Värmland	66
2021-01-18	Värmland	19
2021-01-17	Värmland	8
2021-01-16	Värmland	45
2021-01-15	Värmland	44
2021-01-14	Värmland	69
2021-01-13	Värmland	60
2021-01-12	Värmland	81
2021-01-11	Värmland	38
2021-01-10	Värmland	11
2021-01-09	Värmland	67
2021-01-08	Värmland	130
2021-01-07	Värmland	22
2021-01-06	Värmland	99
2021-01-05	Värmland	89
2021-01-04	Värmland	15
2021-01-03	Värmland	111
2021-01-02	Värmland	14
2021-01-01	Värmland	12
2020-12-31	Värmland	139
2020-12-30	Värmland	162
2020-12-29	Värmland	154
2020-12-28	Värmland	21
2020-12-27	Värmland	115
2020-12-26	Värmland	6
2020-12-25	Värmland	13
2020-12-24	Värmland	89
2020-12-23	Värmland	121
2020-12-22	Värmland	135
2020-12-21	Värmland	21
2020-12-20	Värmland	47
2020-12-19	Värmland	87
2020-12-18	Värmland	109
2020-12-17	Värmland	159
2020-12-16	Värmland	73
2020-12-15	Värmland	146
2020-12-14	Värmland	25
2020-12-13	Värmland	67
2020-12-12	Värmland	77
2020-12-11	Värmland	141
2020-12-10	Värmland	95
2020-12-09	Värmland	134
2020-12-08	Värmland	51
2020-12-07	Värmland	68
2020-12-06	Värmland	67
2020-12-05	Värmland	60
2020-12-04	Värmland	112
2020-12-03	Värmland	80
2020-12-02	Värmland	140
2020-12-01	Värmland	66
2020-11-30	Värmland	27
2020-11-29	Värmland	91
2020-11-28	Värmland	31
2020-11-27	Värmland	79
2020-11-26	Värmland	76
2020-11-25	Värmland	109
2020-11-24	Värmland	55
2020-11-23	Värmland	26
2020-11-22	Värmland	111
2020-11-21	Värmland	15
2020-11-20	Värmland	84
2020-11-19	Värmland	82
2020-11-18	Värmland	76
2020-11-17	Värmland	51
2020-11-16	Värmland	45
2020-11-15	Värmland	27
2020-11-14	Värmland	56
2020-11-13	Värmland	80
2020-11-12	Värmland	99
2020-11-11	Värmland	87
2020-11-10	Värmland	29
2020-11-09	Värmland	41
2020-11-08	Värmland	35
2020-11-07	Värmland	45
2020-11-06	Värmland	62
2020-11-05	Värmland	63
2020-11-04	Värmland	73
2020-11-03	Värmland	45
2020-11-02	Värmland	36
2020-11-01	Värmland	26
2020-10-31	Värmland	17
2020-10-30	Värmland	53
2020-10-29	Värmland	52
2020-10-28	Värmland	35
2020-10-27	Värmland	15
2020-10-26	Värmland	4
2020-10-25	Värmland	23
2020-10-24	Värmland	16
2020-10-23	Värmland	18
2020-10-22	Värmland	20
2020-10-21	Värmland	23
2020-10-20	Värmland	13
2020-10-19	Värmland	3
2020-10-18	Värmland	4
2020-10-17	Värmland	22
2020-10-16	Värmland	12
2020-10-15	Värmland	13
2020-10-14	Värmland	21
2020-10-13	Värmland	4
2020-10-12	Värmland	4
2020-10-11	Värmland	2
2020-10-10	Värmland	9
2020-10-09	Värmland	6
2020-10-08	Värmland	4
2020-10-07	Värmland	9
2020-10-06	Värmland	3
2020-10-05	Värmland	1
2020-10-04	Värmland	7
2020-10-03	Värmland	13
2020-10-02	Värmland	4
2020-10-01	Värmland	9
2020-09-30	Värmland	16
2020-09-29	Värmland	1
2020-09-28	Värmland	0
2020-09-27	Värmland	2
2020-09-26	Värmland	7
2020-09-25	Värmland	2
2020-09-24	Värmland	7
2020-09-23	Värmland	3
2020-09-22	Värmland	0
2020-09-21	Värmland	0
2020-09-20	Värmland	0
2020-09-19	Värmland	6
2020-09-18	Värmland	6
2020-09-17	Värmland	4
2020-09-16	Värmland	10
2020-09-15	Värmland	0
2020-09-14	Värmland	1
2020-09-13	Värmland	2
2020-09-12	Värmland	1
2020-09-11	Värmland	2
2020-09-10	Värmland	2
2020-09-09	Värmland	3
2020-09-08	Värmland	9
2020-09-07	Värmland	1
2020-09-06	Värmland	5
2020-09-05	Värmland	8
2020-09-04	Värmland	4
2020-09-03	Värmland	1
2020-09-02	Värmland	3
2020-09-01	Värmland	5
2020-08-31	Värmland	1
2020-08-30	Värmland	0
2020-08-29	Värmland	2
2020-08-28	Värmland	0
2020-08-27	Värmland	1
2020-08-26	Värmland	7
2020-08-25	Värmland	1
2020-08-24	Värmland	1
2020-08-23	Värmland	0
2020-08-22	Värmland	8
2020-08-21	Värmland	5
2020-08-20	Värmland	6
2020-08-19	Värmland	5
2020-08-18	Värmland	2
2020-08-17	Värmland	1
2020-08-16	Värmland	1
2020-08-15	Värmland	11
2020-08-14	Värmland	5
2020-08-13	Värmland	11
2020-08-12	Värmland	13
2020-08-11	Värmland	3
2020-08-10	Värmland	2
2020-08-09	Värmland	2
2020-08-08	Värmland	13
2020-08-07	Värmland	13
2020-08-06	Värmland	12
2020-08-05	Värmland	15
2020-08-04	Värmland	0
2020-08-03	Värmland	2
2020-08-02	Värmland	1
2020-08-01	Värmland	5
2020-07-31	Värmland	2
2020-07-30	Värmland	3
2020-07-29	Värmland	3
2020-07-28	Värmland	0
2020-07-27	Värmland	0
2020-07-26	Värmland	1
2020-07-25	Värmland	6
2020-07-24	Värmland	2
2020-07-23	Värmland	1
2020-07-22	Värmland	3
2020-07-21	Värmland	1
2020-07-20	Värmland	1
2020-07-19	Värmland	1
2020-07-18	Värmland	0
2020-07-17	Värmland	2
2020-07-16	Värmland	2
2020-07-15	Värmland	1
2020-07-14	Värmland	1
2020-07-13	Värmland	2
2020-07-12	Värmland	0
2020-07-11	Värmland	0
2020-07-10	Värmland	4
2020-07-09	Värmland	2
2020-07-08	Värmland	7
2020-07-07	Värmland	3
2020-07-06	Värmland	4
2020-07-05	Värmland	0
2020-07-04	Värmland	1
2020-07-03	Värmland	6
2020-07-02	Värmland	14
2020-07-01	Värmland	4
2020-06-30	Värmland	7
2020-06-29	Värmland	13
2020-06-28	Värmland	1
2020-06-27	Värmland	11
2020-06-26	Värmland	14
2020-06-25	Värmland	17
2020-06-24	Värmland	27
2020-06-23	Värmland	17
2020-06-22	Värmland	6
2020-06-21	Värmland	5
2020-06-20	Värmland	7
2020-06-19	Värmland	16
2020-06-18	Värmland	12
2020-06-17	Värmland	12
2020-06-16	Värmland	22
2020-06-15	Värmland	10
2020-06-14	Värmland	4
2020-06-13	Värmland	14
2020-06-12	Värmland	15
2020-06-11	Värmland	20
2020-06-10	Värmland	26
2020-06-09	Värmland	21
2020-06-08	Värmland	15
2020-06-07	Värmland	11
2020-06-06	Värmland	24
2020-06-05	Värmland	12
2020-06-04	Värmland	21
2020-06-03	Värmland	14
2020-06-02	Värmland	21
2020-06-01	Värmland	7
2020-05-31	Värmland	2
2020-05-30	Värmland	16
2020-05-29	Värmland	30
2020-05-28	Värmland	26
2020-05-27	Värmland	27
2020-05-26	Värmland	23
2020-05-25	Värmland	2
2020-05-24	Värmland	3
2020-05-23	Värmland	19
2020-05-22	Värmland	2
2020-05-21	Värmland	20
2020-05-20	Värmland	16
2020-05-19	Värmland	15
2020-05-18	Värmland	8
2020-05-17	Värmland	0
2020-05-16	Värmland	7
2020-05-15	Värmland	8
2020-05-14	Värmland	14
2020-05-13	Värmland	6
2020-05-12	Värmland	15
2020-05-11	Värmland	3
2020-05-10	Värmland	3
2020-05-09	Värmland	7
2020-05-08	Värmland	8
2020-05-07	Värmland	9
2020-05-06	Värmland	14
2020-05-05	Värmland	17
2020-05-04	Värmland	6
2020-05-03	Värmland	3
2020-05-02	Värmland	6
2020-05-01	Värmland	13
2020-04-30	Värmland	9
2020-04-29	Värmland	14
2020-04-28	Värmland	17
2020-04-27	Värmland	8
2020-04-26	Värmland	2
2020-04-25	Värmland	5
2020-04-24	Värmland	4
2020-04-23	Värmland	3
2020-04-22	Värmland	5
2020-04-21	Värmland	7
2020-04-20	Värmland	7
2020-04-19	Värmland	4
2020-04-18	Värmland	3
2020-04-17	Värmland	3
2020-04-16	Värmland	7
2020-04-15	Värmland	3
2020-04-14	Värmland	2
2020-04-13	Värmland	3
2020-04-12	Värmland	4
2020-04-11	Värmland	2
2020-04-10	Värmland	3
2020-04-09	Värmland	4
2020-04-08	Värmland	1
2020-04-07	Värmland	7
2020-04-06	Värmland	2
2020-04-05	Värmland	1
2020-04-04	Värmland	1
2020-04-03	Värmland	1
2020-04-02	Värmland	0
2020-04-01	Värmland	2
2020-03-31	Värmland	0
2020-03-30	Värmland	1
2020-03-29	Värmland	1
2020-03-28	Värmland	3
2020-03-27	Värmland	1
2020-03-26	Värmland	0
2020-03-25	Värmland	0
2020-03-24	Värmland	3
2020-03-23	Värmland	2
2020-03-22	Värmland	1
2020-03-21	Värmland	1
2020-03-20	Värmland	2
2020-03-19	Värmland	0
2020-03-18	Värmland	1
2020-03-17	Värmland	1
2020-03-16	Värmland	2
2020-03-15	Värmland	1
2020-03-14	Värmland	1
2020-03-13	Värmland	3
2020-03-12	Värmland	4
2020-03-11	Värmland	2
2020-03-10	Värmland	3
2020-03-09	Värmland	7
2020-03-08	Värmland	0
2020-03-07	Värmland	0
2020-03-06	Värmland	11
2020-03-05	Värmland	0
2020-03-04	Värmland	0
2020-03-03	Värmland	0
2020-03-02	Värmland	0
2020-03-01	Värmland	0
2020-02-29	Värmland	0
2020-02-28	Värmland	0
2020-02-27	Värmland	0
2020-02-26	Värmland	0
2020-02-25	Värmland	0
2020-02-24	Värmland	0
2020-02-23	Värmland	0
2020-02-22	Värmland	0
2020-02-21	Värmland	0
2020-02-20	Värmland	0
2020-02-19	Värmland	0
2020-02-18	Värmland	0
2020-02-17	Värmland	0
2020-02-16	Värmland	0
2020-02-15	Värmland	0
2020-02-14	Värmland	0
2020-02-13	Värmland	0
2020-02-12	Värmland	0
2020-02-11	Värmland	0
2020-02-10	Värmland	0
2020-02-09	Värmland	0
2020-02-08	Värmland	0
2020-02-07	Värmland	0
2020-02-06	Värmland	0
2020-02-05	Värmland	0
2020-02-04	Värmland	0
2021-02-18	Västerbotten	217
2021-02-17	Västerbotten	211
2021-02-16	Västerbotten	420
2021-02-15	Västerbotten	30
2021-02-14	Västerbotten	7
2021-02-13	Västerbotten	183
2021-02-12	Västerbotten	190
2021-02-11	Västerbotten	155
2021-02-10	Västerbotten	175
2021-02-09	Västerbotten	319
2021-02-08	Västerbotten	11
2021-02-07	Västerbotten	8
2021-02-06	Västerbotten	184
2021-02-05	Västerbotten	141
2021-02-04	Västerbotten	131
2021-02-03	Västerbotten	141
2021-02-02	Västerbotten	187
2021-02-01	Västerbotten	5
2021-01-31	Västerbotten	2
2021-01-30	Västerbotten	105
2021-01-29	Västerbotten	74
2021-01-28	Västerbotten	71
2021-01-27	Västerbotten	59
2021-01-26	Västerbotten	114
2021-01-25	Västerbotten	13
2021-01-24	Västerbotten	2
2021-01-23	Västerbotten	73
2021-01-22	Västerbotten	60
2021-01-21	Västerbotten	66
2021-01-20	Västerbotten	64
2021-01-19	Västerbotten	115
2021-01-18	Västerbotten	8
2021-01-17	Västerbotten	1
2021-01-16	Västerbotten	68
2021-01-15	Västerbotten	75
2021-01-14	Västerbotten	54
2021-01-13	Västerbotten	30
2021-01-12	Västerbotten	155
2021-01-11	Västerbotten	12
2021-01-10	Västerbotten	2
2021-01-09	Västerbotten	97
2021-01-08	Västerbotten	108
2021-01-07	Västerbotten	46
2021-01-06	Västerbotten	87
2021-01-05	Västerbotten	142
2021-01-04	Västerbotten	180
2021-01-03	Västerbotten	7
2021-01-02	Västerbotten	36
2021-01-01	Västerbotten	13
2020-12-31	Västerbotten	144
2020-12-30	Västerbotten	134
2020-12-29	Västerbotten	294
2020-12-28	Västerbotten	114
2020-12-27	Västerbotten	1
2020-12-26	Västerbotten	22
2020-12-25	Västerbotten	2
2020-12-24	Västerbotten	100
2020-12-23	Västerbotten	327
2020-12-22	Västerbotten	138
2020-12-21	Västerbotten	56
2020-12-20	Västerbotten	34
2020-12-19	Västerbotten	157
2020-12-18	Västerbotten	136
2020-12-17	Västerbotten	148
2020-12-16	Västerbotten	142
2020-12-15	Västerbotten	310
2020-12-14	Västerbotten	8
2020-12-13	Västerbotten	35
2020-12-12	Västerbotten	179
2020-12-11	Västerbotten	167
2020-12-10	Västerbotten	150
2020-12-09	Västerbotten	202
2020-12-08	Västerbotten	248
2020-12-07	Västerbotten	5
2020-12-06	Västerbotten	9
2020-12-05	Västerbotten	156
2020-12-04	Västerbotten	118
2020-12-03	Västerbotten	135
2020-12-02	Västerbotten	166
2020-12-01	Västerbotten	214
2020-11-30	Västerbotten	10
2020-11-29	Västerbotten	33
2020-11-28	Västerbotten	156
2020-11-27	Västerbotten	143
2020-11-26	Västerbotten	159
2020-11-25	Västerbotten	130
2020-11-24	Västerbotten	257
2020-11-23	Västerbotten	18
2020-11-22	Västerbotten	18
2020-11-21	Västerbotten	128
2020-11-20	Västerbotten	126
2020-11-19	Västerbotten	164
2020-11-18	Västerbotten	127
2020-11-17	Västerbotten	191
2020-11-16	Västerbotten	8
2020-11-15	Västerbotten	4
2020-11-14	Västerbotten	145
2020-11-13	Västerbotten	97
2020-11-12	Västerbotten	118
2020-11-11	Västerbotten	158
2020-11-10	Västerbotten	157
2020-11-09	Västerbotten	7
2020-11-08	Västerbotten	113
2020-11-07	Västerbotten	89
2020-11-06	Västerbotten	97
2020-11-05	Västerbotten	150
2020-11-04	Västerbotten	101
2020-11-03	Västerbotten	82
2020-11-02	Västerbotten	3
2020-11-01	Västerbotten	16
2020-10-31	Västerbotten	52
2020-10-30	Västerbotten	59
2020-10-29	Västerbotten	41
2020-10-28	Västerbotten	46
2020-10-27	Västerbotten	35
2020-10-26	Västerbotten	0
2020-10-25	Västerbotten	6
2020-10-24	Västerbotten	10
2020-10-23	Västerbotten	26
2020-10-22	Västerbotten	12
2020-10-21	Västerbotten	11
2020-10-20	Västerbotten	6
2020-10-19	Västerbotten	0
2020-10-18	Västerbotten	3
2020-10-17	Västerbotten	6
2020-10-16	Västerbotten	20
2020-10-15	Västerbotten	5
2020-10-14	Västerbotten	12
2020-10-13	Västerbotten	4
2020-10-12	Västerbotten	0
2020-10-11	Västerbotten	4
2020-10-10	Västerbotten	8
2020-10-09	Västerbotten	14
2020-10-08	Västerbotten	14
2020-10-07	Västerbotten	17
2020-10-06	Västerbotten	1
2020-10-05	Västerbotten	0
2020-10-04	Västerbotten	5
2020-10-03	Västerbotten	12
2020-10-02	Västerbotten	12
2020-10-01	Västerbotten	1
2020-09-30	Västerbotten	22
2020-09-29	Västerbotten	2
2020-09-28	Västerbotten	0
2020-09-27	Västerbotten	19
2020-09-26	Västerbotten	1
2020-09-25	Västerbotten	11
2020-09-24	Västerbotten	35
2020-09-23	Västerbotten	0
2020-09-22	Västerbotten	28
2020-09-21	Västerbotten	2
2020-09-20	Västerbotten	10
2020-09-19	Västerbotten	12
2020-09-18	Västerbotten	1
2020-09-17	Västerbotten	10
2020-09-16	Västerbotten	4
2020-09-15	Västerbotten	5
2020-09-14	Västerbotten	0
2020-09-13	Västerbotten	0
2020-09-12	Västerbotten	8
2020-09-11	Västerbotten	6
2020-09-10	Västerbotten	0
2020-09-09	Västerbotten	1
2020-09-08	Västerbotten	5
2020-09-07	Västerbotten	3
2020-09-06	Västerbotten	0
2020-09-05	Västerbotten	1
2020-09-04	Västerbotten	1
2020-09-03	Västerbotten	4
2020-09-02	Västerbotten	0
2020-09-01	Västerbotten	1
2020-08-31	Västerbotten	0
2020-08-30	Västerbotten	0
2020-08-29	Västerbotten	2
2020-08-28	Västerbotten	3
2020-08-27	Västerbotten	1
2020-08-26	Västerbotten	2
2020-08-25	Västerbotten	5
2020-08-24	Västerbotten	0
2020-08-23	Västerbotten	0
2020-08-22	Västerbotten	0
2020-08-21	Västerbotten	4
2020-08-20	Västerbotten	2
2020-08-19	Västerbotten	0
2020-08-18	Västerbotten	8
2020-08-17	Västerbotten	0
2020-08-16	Västerbotten	0
2020-08-15	Västerbotten	3
2020-08-14	Västerbotten	13
2020-08-13	Västerbotten	10
2020-08-12	Västerbotten	5
2020-08-11	Västerbotten	11
2020-08-10	Västerbotten	0
2020-08-09	Västerbotten	0
2020-08-08	Västerbotten	0
2020-08-07	Västerbotten	4
2020-08-06	Västerbotten	1
2020-08-05	Västerbotten	0
2020-08-04	Västerbotten	3
2020-08-03	Västerbotten	0
2020-08-02	Västerbotten	0
2020-08-01	Västerbotten	11
2020-07-31	Västerbotten	1
2020-07-30	Västerbotten	2
2020-07-29	Västerbotten	0
2020-07-28	Västerbotten	4
2020-07-27	Västerbotten	0
2020-07-26	Västerbotten	0
2020-07-25	Västerbotten	1
2020-07-24	Västerbotten	3
2020-07-23	Västerbotten	1
2020-07-22	Västerbotten	1
2020-07-21	Västerbotten	2
2020-07-20	Västerbotten	0
2020-07-19	Västerbotten	1
2020-07-18	Västerbotten	5
2020-07-17	Västerbotten	8
2020-07-16	Västerbotten	4
2020-07-15	Västerbotten	1
2020-07-14	Västerbotten	5
2020-07-13	Västerbotten	0
2020-07-12	Västerbotten	0
2020-07-11	Västerbotten	3
2020-07-10	Västerbotten	3
2020-07-09	Västerbotten	0
2020-07-08	Västerbotten	1
2020-07-07	Västerbotten	6
2020-07-06	Västerbotten	0
2020-07-05	Västerbotten	3
2020-07-04	Västerbotten	3
2020-07-03	Västerbotten	5
2020-07-02	Västerbotten	7
2020-07-01	Västerbotten	8
2020-06-30	Västerbotten	8
2020-06-29	Västerbotten	0
2020-06-28	Västerbotten	4
2020-06-27	Västerbotten	4
2020-06-26	Västerbotten	11
2020-06-25	Västerbotten	12
2020-06-24	Västerbotten	15
2020-06-23	Västerbotten	10
2020-06-22	Västerbotten	5
2020-06-21	Västerbotten	0
2020-06-20	Västerbotten	11
2020-06-19	Västerbotten	10
2020-06-18	Västerbotten	15
2020-06-17	Västerbotten	6
2020-06-16	Västerbotten	8
2020-06-15	Västerbotten	1
2020-06-14	Västerbotten	3
2020-06-13	Västerbotten	6
2020-06-12	Västerbotten	8
2020-06-11	Västerbotten	5
2020-06-10	Västerbotten	8
2020-06-09	Västerbotten	6
2020-06-08	Västerbotten	4
2020-06-07	Västerbotten	4
2020-06-06	Västerbotten	8
2020-06-05	Västerbotten	5
2020-06-04	Västerbotten	5
2020-06-03	Västerbotten	5
2020-06-02	Västerbotten	8
2020-06-01	Västerbotten	0
2020-05-31	Västerbotten	2
2020-05-30	Västerbotten	8
2020-05-29	Västerbotten	6
2020-05-28	Västerbotten	3
2020-05-27	Västerbotten	14
2020-05-26	Västerbotten	2
2020-05-25	Västerbotten	0
2020-05-24	Västerbotten	3
2020-05-23	Västerbotten	6
2020-05-22	Västerbotten	7
2020-05-21	Västerbotten	9
2020-05-20	Västerbotten	4
2020-05-19	Västerbotten	14
2020-05-18	Västerbotten	6
2020-05-17	Västerbotten	3
2020-05-16	Västerbotten	3
2020-05-15	Västerbotten	14
2020-05-14	Västerbotten	14
2020-05-13	Västerbotten	7
2020-05-12	Västerbotten	10
2020-05-11	Västerbotten	1
2020-05-10	Västerbotten	1
2020-05-09	Västerbotten	9
